Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,life_share,kitchen_share
2043,77,3.0,66.59464150090795,49.46424006065722,6.0,14,12.0,1976,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,238561.87098655148,134.6318904712657,12.12997509441628
6556,111,2.0,57.65836071930564,30.79083454609429,9.0,12,21.0,2010,0.093442564,B,B,23,4635,5,3300.0,2,4,B,400989.1936170312,187.25819409990433,29.229477319060255
12870,2,1.0,35.33494896234025,22.146378173439302,5.0,2,5.0,1968,0.309479124,B,B,35,7715,4,990.0,0,6,B,158806.98113840097,159.55181784404965,22.5770550870328
7682,9,3.0,79.8304393653747,48.26503036322548,10.0,5,14.0,1993,0.161531741,B,B,25,5648,1,30.0,2,4,B,246800.1553129698,165.4001639791774,20.71893444330927
9880,27,1.0,48.17595936327145,20.282927821240865,16.0,2,14.0,2011,0.051815435,B,B,5,1227,0,900.0,0,0,B,131073.65850509165,237.5197495542049,78.88407502611304
13146,74,1.0,46.44971085686901,32.781260192155735,0.0,6,0.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,168705.45014826118,141.6959280533822,0.0
12868,73,2.0,60.923521797016726,39.4872032056718,7.0,9,16.0,2007,0.042031587,B,B,37,6856,84,1940.0,2,5,B,426593.2611530737,154.28674824016377,17.727262079160234
6782,45,1.0,2.954308616913197,5.25727846885224,1.0,3,1.0,1977,0.195781053,B,B,23,5212,6,900.0,3,2,B,438005.1823233111,56.19463824137466,19.021248463909473
16418,9,2.0,77.69953552967476,32.781260192155735,1.0,4,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,228956.20490209232,237.02424822663644,3.0505233604145916
11805,6,1.0,42.73088405699087,32.781260192155735,1.0,17,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,129409.39379445463,130.35156002701808,3.0505233604145916
15252,23,1.0,54.42906662438479,32.781260192155735,0.0,4,9.0,1977,0.014072961,B,B,2,475,0,900.0,0,0,B,106429.78223028067,166.03713922324798,0.0
10005,58,1.0,44.99512991661189,47.483236135812405,0.0,3,2.0,2019,0.43788524,B,B,23,5735,3,1084.0,0,5,B,106866.24874556783,94.76003233628813,0.0
2426,0,1.0,33.23785681524543,21.76183015630745,7.0,5,9.0,1971,0.319809354,B,B,25,4756,16,2857.0,5,8,B,162322.78401128948,152.7346577769874,32.16641224438156
14492,0,2.0,62.96215577391354,37.043238253777616,10.0,10,22.0,2007,0.319809354,B,B,25,4756,16,2857.0,5,8,B,334328.5902203312,169.9693621345125,26.995480069780925
8378,21,2.0,53.965898978287726,31.079694202425788,8.0,19,17.0,1995,0.034331497,B,B,25,5487,3,900.0,0,4,B,271788.0071933646,173.63716202225586,25.74027899983519
4427,74,2.0,91.9731043755259,50.89031824854676,14.0,17,23.0,2010,0.371148999,B,B,34,7065,1,750.0,2,5,B,383841.928038505,180.72809827270498,27.510144329662918
455,70,3.0,72.74561437112334,44.34744174205871,8.0,18,22.0,1982,0.002211665,B,B,39,7614,3,900.0,1,5,A,408096.4012791789,164.03565011537532,18.0393720263076
10083,1,3.0,85.84933953218057,32.781260192155735,1.0,6,17.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,306428.78625142964,261.88541571908075,3.0505233604145916
11251,22,1.0,38.70469772701925,21.99360966996288,10.0,9,22.0,1991,0.133215333,B,B,49,11395,3,1406.0,3,4,A,215837.93518619105,175.98156149819758,45.46775245200975
15794,23,3.0,84.11329772859439,32.781260192155735,1.0,2,17.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,187489.9514196116,256.5895796425848,3.0505233604145916
9747,98,1.0,36.619478265465546,20.91962279218924,5.0,5,5.0,1962,0.195781053,B,B,23,5212,6,900.0,3,2,B,165514.75643159472,175.04846348920861,23.901004571969864
16363,90,2.0,48.31277853144093,31.296186950639346,8.0,13,12.0,1971,0.265088676,B,B,37,5288,0,1937.0,3,2,B,200701.5196900732,154.37273111782056,25.56221948896739
12361,32,2.0,56.59899003240752,50.897239805974806,6.0,5,12.0,1974,0.135649789,B,B,46,7960,6,350.0,3,11,B,238770.3612759979,111.2024743348919,11.788458515378398
15286,129,2.0,52.29574846647528,27.71614902281858,10.0,1,16.0,1983,0.460556389,B,B,20,4386,14,900.0,1,5,B,274828.72553545807,188.68331391716947,36.08004846476704
14798,0,3.0,69.46284929292193,47.85532008337404,7.0,2,9.0,1973,0.006076152,B,B,30,5285,0,645.0,6,6,B,182373.32483135405,145.1517807673275,14.627422798143503
8974,54,2.0,90.14410635628307,91.79652219118437,1.0,10,9.0,2017,0.006076152,B,B,30,5285,0,645.0,6,6,B,502813.7726648614,98.19991455508543,1.08936588895743
2136,74,2.0,84.68773160202026,81.90555163617604,0.0,12,17.0,2017,0.075778755,B,B,6,1437,3,900.0,0,2,B,243479.876105312,103.39681488039132,0.0
1958,55,1.0,42.49912908286633,21.16455605197646,10.0,16,22.0,1987,0.041365446,B,B,31,5569,0,900.0,1,4,B,151976.07035832485,200.80330992294796,47.24880585938936
10541,101,2.0,43.59915912377025,33.84111314076314,4.0,2,5.0,1963,0.225824954,A,B,41,6558,7,1548.0,3,2,B,180026.27472052464,128.8348847817689,11.819942161364132
2457,138,1.0,34.14818671808891,24.110366821077672,5.0,9,9.0,1962,0.014423114,B,B,19,3806,4,900.0,0,3,B,86647.80337071385,141.63279626353926,20.737967352819034
13779,66,1.0,56.83864164506545,22.42664316372609,14.0,14,17.0,2003,0.111627393,B,B,50,12238,8,1970.0,2,3,B,338588.2539418333,253.4424845934988,62.425749131480636
4111,3,2.0,48.379943517636725,30.593074538395143,6.0,6,12.0,1972,0.050900058,B,B,43,10621,1,30.0,2,3,B,183744.9522402997,158.14018122604375,19.612281833490897
12174,62,1.0,44.9548797184879,32.781260192155735,0.0,8,0.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,133773.30172178228,137.1359107458755,0.0
1536,66,1.0,43.38387035556698,23.842388748655853,8.0,4,19.0,1997,0.111627393,B,B,50,12238,8,1970.0,2,3,B,218638.332450608,181.96108960773824,33.55368492786198
2574,159,2.0,43.43936712108261,29.3288878969512,6.0,5,8.0,1935,0.246623602,B,B,14,2940,45,900.0,3,6,B,288674.66598856176,148.11119764823482,20.457645789643845
5810,8,1.0,43.48887104835912,19.146727692172185,8.0,8,14.0,2009,0.458174486,B,A,26,4439,1,1130.0,1,5,B,203558.797804496,227.1347446286543,41.78259663279519
4617,27,1.0,40.78769821197169,24.479648821827865,10.0,8,19.0,2019,0.211401214,B,B,9,1892,0,900.0,0,1,B,96245.51614622868,166.61880449691074,40.850259220562265
7185,50,2.0,39.57262702752751,26.557939777551702,5.0,7,9.0,1968,0.037316452,B,B,32,6748,93,562.0,4,10,B,242067.73485957985,149.00488275440918,18.82676157066328
2833,70,1.0,35.79476689875042,21.70136515041393,6.0,9,9.0,1977,0.002211665,B,B,39,7614,3,900.0,1,5,A,155814.3480442097,164.94246629488038,27.64803024332115
9106,32,3.0,63.63439823539139,48.647834527246026,5.0,11,9.0,1972,0.135649789,B,B,46,7960,6,350.0,3,11,B,325461.157704322,130.80622982252558,10.27794977636603
3482,49,2.0,42.84224608019795,23.535359145650915,7.0,9,12.0,1973,0.020741326,B,B,24,5613,5,1340.0,2,5,B,218712.8880291168,182.03353437295962,29.742482180449436
6265,11,1.0,44.69654225370815,21.42797545028509,8.0,10,12.0,1977,0.0001696759999999,B,B,36,5992,0,900.0,1,1,B,183355.86239288465,208.5896652131617,37.33437168882683
16499,103,2.0,45.78468770945803,30.481245890947427,5.0,4,11.0,1970,0.014423114,B,B,19,3806,4,900.0,0,3,B,225146.01933084623,150.20609024073894,16.403528969545636
9781,21,1.0,35.53777653095669,22.064536104850717,5.0,4,5.0,1967,0.194489265,B,B,47,8004,3,125.0,3,5,B,151281.5993872346,161.06287647327417,22.66079819779573
10508,1,1.0,43.273066847467305,23.26990963229463,8.0,4,14.0,1988,0.025609157,B,B,33,5261,0,240.0,3,1,B,139450.92630701596,185.96147355644104,34.379162301934244
15415,52,2.0,52.34681243448522,29.58860342407135,8.0,8,14.0,1989,0.371148999,B,B,34,7065,1,750.0,2,5,B,198597.31064090444,176.9154551981973,27.0374369663278
6627,36,3.0,86.59411617701134,54.695268844141246,10.0,7,17.0,2008,0.08761909,B,B,8,1497,5,900.0,1,0,B,85537.73540463713,158.32103581713537,18.283117006876477
15045,127,1.0,35.55126477816215,15.418166439952708,9.0,3,9.0,1962,0.486245621,B,B,13,2514,19,900.0,0,6,B,150063.02483891492,230.5803671053845,58.37269973087413
8355,6,1.0,50.34787925259519,32.781260192155735,1.0,10,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,137283.78224619754,153.58738180737478,3.0505233604145916
14710,27,2.0,51.31635813486714,32.781260192155735,1.0,8,17.0,1977,0.011654127,B,B,4,915,0,900.0,0,0,B,149654.18549525086,156.54174926181358,3.0505233604145916
12177,6,3.0,74.36846557094533,64.76951698250433,1.0,14,17.0,2017,0.243204519,B,B,5,1564,0,540.0,0,0,B,207709.84985207857,114.82016392222579,1.5439361702668277
11760,28,1.0,32.678707507861965,18.58068296595189,5.0,3,5.0,1967,0.333891544,B,B,30,6564,1,900.0,0,0,B,141756.75371125556,175.8746304844873,26.909667471116283
643,83,3.0,63.868017289041966,40.99230135430807,7.0,4,9.0,1978,0.0077202819999999,B,B,38,4788,2,900.0,0,4,B,280930.70240196696,155.80490769964976,17.07637719457861
5486,21,1.0,32.70465203945279,19.045512120612603,5.0,6,9.0,1964,0.034331497,B,B,25,5487,3,900.0,0,4,B,181779.72035129264,171.7184176111345,26.252903929995103
5715,22,1.0,32.198351263001946,19.04384592418408,6.0,4,5.0,1959,0.000995363,B,B,42,7651,1,900.0,1,5,B,139400.08894951578,169.07483599262244,31.506241039161665
9450,9,1.0,38.46080747913914,19.31622325528808,8.0,5,17.0,1996,0.069753361,B,B,53,13670,4,900.0,1,11,B,176552.02065422348,199.11142551435344,41.41596363983778
2510,27,1.0,38.73793051716,24.1781193648755,8.0,14,14.0,2005,0.041116354,B,B,53,14892,4,900.0,1,4,B,182642.3555182136,160.21895637357184,33.08776782540793
8192,27,3.0,84.27405526001205,50.50537947999476,8.0,7,9.0,1997,0.041116354,B,B,53,14892,4,900.0,1,4,B,291518.5452160943,166.86154252814416,15.839896823602345
1182,27,1.0,38.936986471822365,3.064319711831724,0.0,18,19.0,2017,0.211401214,B,B,9,1892,0,900.0,0,1,B,93560.78955317124,1270.6567895471794,0.0
16266,6,2.0,61.735727592904695,62.898664497303066,0.0,16,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,168514.4352964597,98.15109444104615,0.0
12216,1,2.0,67.02996197975142,32.781260192155735,1.0,6,17.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,204406.32810804425,204.47646486693364,3.0505233604145916
2329,29,1.0,35.23543046948644,22.00338836070161,9.0,4,9.0,1972,0.040242764,B,B,25,3478,11,2729.0,3,1,B,203629.57253165,160.1363839599244,40.902791208621935
10575,29,1.0,34.75773665897939,22.74136849211215,5.0,7,9.0,1966,0.069660344,B,B,31,6119,4,900.0,1,2,B,97107.06214409885,152.83924831100256,21.986363757019507
16715,23,1.0,42.26610638002831,32.781260192155735,1.0,19,17.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,112523.43097111223,128.93374486604458,3.0505233604145916
13279,194,3.0,92.18395214820876,54.84811551163089,10.0,4,10.0,1956,0.174739084,B,B,17,3379,9,100.0,0,3,B,478782.4884212888,168.07132075241594,18.232166970038264
3574,21,1.0,39.0835481331601,22.50309517061736,6.0,3,9.0,1972,0.194489265,B,B,47,8004,3,125.0,3,5,B,148576.69268698507,173.6807662982828,26.66299882086573
627,58,1.0,36.72132701917625,22.316058330441,8.0,18,16.0,1983,0.43788524,B,B,23,5735,3,1084.0,0,5,B,166891.6028484566,164.55113387602702,35.84862470576769
4608,1,1.0,48.973083505776245,22.20185477053218,9.0,10,25.0,2013,0.007122317,B,B,1,264,0,900.0,0,1,B,114009.31115208686,220.58104609699848,40.53715373341427
7979,6,1.0,47.67127474585593,32.781260192155735,0.0,20,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,143413.3417424934,145.4223372329757,0.0
1451,52,1.0,42.25405828646817,18.508004575059623,7.0,2,17.0,2009,0.371148999,B,B,34,7065,1,750.0,2,5,B,177126.69377839644,228.30153361539277,37.821473252890904
14707,41,3.0,83.10748001579957,45.94841431926553,12.0,19,17.0,2009,0.175054867,B,B,36,10055,3,900.0,1,0,B,394235.91417352407,180.87126889372058,26.11624400489609
11415,47,3.0,82.01145040041747,32.781260192155735,1.0,6,17.0,2015,0.197367951,B,B,8,2423,1,32.0,0,1,B,196429.6592377391,250.17784526795612,3.0505233604145916
9070,99,1.0,41.96860478199604,21.394202944126945,9.0,10,14.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B,178829.1664497557,196.16811568816638,42.06747044283155
3746,62,1.0,46.72204151915695,1.944445716025533,1.0,11,12.0,2018,0.072157581,B,B,2,629,1,900.0,0,0,A,133721.1217146457,2402.84627820093,51.42853779657116
13727,27,3.0,47.82132103363831,47.01508270484098,1.0,10,25.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,143244.41530669745,101.71485038930777,2.1269770092248153
15661,45,3.0,81.09492211604781,32.781260192155735,0.0,15,0.0,1977,0.195781053,B,B,23,5212,6,900.0,3,2,B,442472.4560317953,247.38195432600577,0.0
10091,2,3.0,61.17253288965153,38.58233133550867,6.0,2,9.0,1968,0.309479124,B,B,35,7715,4,990.0,0,6,B,249400.9791719856,158.55063904174267,15.55115979857337
10190,8,2.0,52.96012517533724,30.426606787911503,7.0,6,14.0,1985,0.458174486,B,A,26,4439,1,1130.0,1,5,B,211197.30254892263,174.05859793862493,23.006180244788588
7027,128,2.0,54.90161703439738,34.75362913323185,8.0,7,14.0,1994,0.0,B,B,27,4798,0,30.0,2,8,B,213343.6886695325,157.97376677965346,23.01917871463473
6812,27,1.0,41.72898546772821,32.781260192155735,0.0,11,0.0,1977,0.011654127,B,B,4,915,0,900.0,0,0,B,112236.13164735348,127.29524497570593,0.0
4935,23,1.0,28.85988488737272,32.781260192155735,1.0,12,11.0,1977,0.034656082,B,B,0,168,0,900.0,0,0,B,68375.61550845015,88.03775302780652,3.0505233604145916
4703,27,3.0,80.4167838852223,42.09782720801042,1.0,7,14.0,2016,0.017647053,B,B,2,469,0,900.0,0,0,B,228740.42544231736,191.02359722242508,2.375419508134897
2424,8,3.0,80.29138820280403,48.68498335403614,12.0,12,14.0,2005,0.43788524,B,B,23,5735,3,1084.0,0,5,B,337450.04726223927,164.92023345048062,24.648257374838277
3145,58,1.0,40.46741349154574,32.781260192155735,1.0,3,1.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,99930.02583559755,123.4467901915169,3.0505233604145916
557,12,2.0,57.1543609249502,35.82195230555017,9.0,9,14.0,1995,0.090799103,B,B,74,19083,2,900.0,5,15,B,239606.5015927873,159.55121719062427,25.12425878755235
10351,70,1.0,38.32929735937432,22.67092880284657,7.0,6,17.0,2003,0.002211665,B,B,39,7614,3,900.0,1,5,A,246254.90218986355,169.0680505095216,30.876547056691727
10813,11,2.0,43.15841677521132,28.49570992665808,5.0,2,5.0,1962,0.038692987,B,B,28,6533,1,1015.0,2,5,B,184141.49177498737,151.4558397958568,17.546500904413122
14226,62,2.0,79.11665414238709,32.781260192155735,1.0,6,4.0,2015,0.072157581,B,B,2,629,1,900.0,0,0,A,180325.76601073227,241.34720165919373,3.0505233604145916
1098,101,1.0,23.015918860017628,15.739110259916773,3.0,3,5.0,1967,0.225824954,A,B,41,6558,7,1548.0,3,2,B,132427.98762138336,146.23392606018464,19.060797913336835
12075,9,2.0,69.39981793743347,32.781260192155735,1.0,7,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,184267.99732080448,211.70576582666044,3.0505233604145916
203,33,4.0,101.55425152771708,22.63037311735018,9.0,4,5.0,1958,0.051942062,B,B,17,4017,7,800.0,2,0,B,82342.77587335401,448.7519980386793,39.76956081691782
14687,62,1.0,41.924161007341695,32.781260192155735,0.0,7,15.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,111851.66026592258,127.89063251867839,0.0
10887,187,1.0,44.154121371298885,32.781260192155735,1.0,5,4.0,1977,0.041116354,B,B,53,14892,4,900.0,1,4,B,94691.9078949868,134.6931787017284,3.0505233604145916
4687,57,3.0,63.77009726307618,42.90263309453711,8.0,5,12.0,1982,0.133215333,B,B,49,11395,3,1406.0,3,4,A,259788.2130944612,148.63912227148634,18.646874149593067
11490,74,2.0,76.07697567033756,32.781260192155735,1.0,7,22.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,248611.5026762659,232.07459147205728,3.0505233604145916
14914,1,1.0,40.55099055955529,20.00340998738381,9.0,8,17.0,2015,0.007122317,B,B,1,264,0,900.0,0,1,B,102568.34939325982,202.72038909931297,44.992328836315
5650,6,2.0,62.15113235938068,32.781260192155735,1.0,20,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,193368.61133151315,189.59348113851004,3.0505233604145916
11111,99,3.0,60.62994447618853,39.22789382388979,6.0,9,9.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B,214211.36033263,154.55824559019504,15.29523870676432
16587,80,1.0,31.799054157301825,16.106513047407102,8.0,18,22.0,1990,0.0,B,B,39,8647,0,810.0,0,5,B,155767.03096504026,197.42978547688185,49.66934789953108
11854,9,2.0,55.12642631670936,29.91438635009869,8.0,4,14.0,2004,0.13012277,B,B,8,1986,0,900.0,0,0,B,62126.66561869497,184.280652364201,26.742985486558734
14726,53,3.0,84.56999779427053,60.61329673509096,12.0,18,24.0,2017,0.049637257,B,B,34,7759,0,229.0,1,3,B,359065.2872300612,139.52383775441515,19.79763623886971
8798,170,2.0,42.48970549472626,27.56454488637464,5.0,5,8.0,1962,0.21843974,B,B,21,4472,6,1450.0,4,7,A,213169.4442852474,154.14622541339048,18.139243802539752
1539,6,2.0,55.08422805188033,32.781260192155735,0.0,12,0.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,146456.6459480883,168.0357244626657,0.0
13214,23,3.0,65.5983259014652,61.3341696907413,1.0,5,4.0,1977,0.034656082,B,B,0,168,0,900.0,0,0,B,131250.9158694752,106.95233380059533,1.6304125498758566
4280,34,2.0,61.33496777880346,4.091944920685359,1.0,26,1.0,2014,0.069753361,B,B,53,13670,4,900.0,1,11,B,286564.4419718113,1498.9196816591186,24.438256608608267
3592,1,3.0,86.07661270463574,32.781260192155735,1.0,17,17.0,1977,0.025609157,B,B,33,5261,0,240.0,3,1,B,275544.2431116402,262.57871784085074,3.0505233604145916
10636,27,2.0,59.73445413070453,32.781260192155735,0.0,5,0.0,1977,0.211401214,B,B,9,1892,0,900.0,0,1,B,149782.29254658072,182.22134774732808,0.0
16543,205,1.0,43.226984649137954,18.663547963941085,8.0,12,12.0,2007,0.16909109,B,B,19,3856,10,900.0,2,5,B,220501.566180364,231.6118282153783,42.8643043405059
849,62,2.0,62.86967582157153,64.25386957299682,1.0,10,1.0,2017,0.072157581,B,B,2,629,1,900.0,0,0,A,158591.394110587,97.84574258231599,1.556326500871564
5653,27,2.0,72.86825089607679,41.116364624913714,13.0,5,12.0,2012,0.072157581,B,B,2,629,1,900.0,0,0,A,139012.87648175194,177.22444958551512,31.617581268658384
7181,27,2.0,66.45264840235025,32.781260192155735,0.0,4,16.0,1977,0.017647053,B,B,2,469,0,900.0,0,0,B,178312.31128323273,202.71535631278687,0.0
15204,8,1.0,38.37779147685658,22.55230461944217,8.0,2,14.0,1998,0.458174486,B,A,26,4439,1,1130.0,1,5,B,156705.71013115242,170.17237095924722,35.47309303858578
12663,6,2.0,67.29086297988421,32.781260192155735,1.0,4,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,183893.27255396885,205.27234946259424,3.0505233604145916
12596,62,2.0,78.6860221417707,77.69475998644724,0.0,13,17.0,2016,0.072157581,B,B,2,629,1,900.0,0,0,A,209682.6654635128,101.27584171119955,0.0
13290,103,3.0,67.99233584102767,46.12631376953482,7.0,16,16.0,1985,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B,347550.76680882,147.404659693259,15.175719514407222
2458,48,1.0,38.4784254732333,32.781260192155735,1.0,25,24.0,2014,0.041124634,B,B,46,9515,5,900.0,1,10,B,204576.4216359203,117.37933577807007,3.0505233604145916
8997,74,1.0,43.22771919485077,1.7262697385037575,1.0,9,17.0,2016,0.075778755,B,B,6,1437,3,900.0,0,2,B,154565.2719404948,2504.1115088026945,57.928374557892035
11866,28,2.0,47.91819196195525,30.138243186464912,5.0,5,5.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B,152641.39877725413,158.99464234025197,16.5902171837458
12685,23,1.0,43.55991443160708,41.40836621091258,0.0,16,17.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,108406.114816501,105.19592637327355,0.0
15853,54,3.0,58.70383374256591,41.70019368217425,5.0,3,5.0,1967,0.006076152,B,B,30,5285,0,645.0,6,6,B,246473.4388291688,140.77592586257046,11.990351982795154
16104,27,1.0,41.25433507871133,32.781260192155735,1.0,5,19.0,2014,0.211401214,B,B,9,1892,0,900.0,0,1,B,94519.89966429867,125.84731287598005,3.0505233604145916
3533,120,2.0,43.8865210357901,28.49189780791887,6.0,3,9.0,1970,0.341071945,B,B,27,5664,48,2300.0,3,11,B,294050.4068172783,154.03158235248387,21.05861827965842
13205,41,2.0,55.84928766184482,34.81451106245365,8.0,12,12.0,1983,0.175054867,B,B,36,10055,3,900.0,1,0,B,251414.5821305725,160.4195663172088,22.9789238908133
13559,79,1.0,96.83801289886544,49.140959558858846,22.0,19,24.0,2016,0.050755569,B,B,24,5469,1,145.0,0,1,B,348962.8612944252,197.06170528248884,44.76917056055729
11678,105,1.0,34.5718040690236,18.20255076609476,6.0,8,9.0,1975,0.069660344,B,B,31,6119,4,900.0,1,2,B,177058.1307257502,189.92834857749313,32.96241321944826
6831,27,1.0,40.096439268017285,32.781260192155735,0.0,12,12.0,1977,0.011654127,B,B,4,915,0,900.0,0,0,B,110733.75059936188,122.3151246565317,0.0
16493,21,3.0,78.39713620314673,46.23480796943496,10.0,6,12.0,1973,0.034331497,B,B,25,5487,3,900.0,0,4,B,368975.3489368432,169.563018959598,21.628726146350232
4116,88,2.0,46.16691087086318,31.22590853740796,6.0,4,9.0,1973,0.127375905,B,B,43,8429,3,900.0,3,9,B,195581.3299508633,147.84809484584324,19.21481321452066
1185,1,3.0,74.90967617894549,77.0415657045568,1.0,16,17.0,2015,0.007122317,B,B,1,264,0,900.0,0,1,B,228164.8026455539,97.23280607537652,1.2980006193472944
12961,123,4.0,116.54301703916336,70.04765210791493,11.0,4,23.0,2005,0.0,B,B,6,2733,0,920.0,0,4,B,445424.56422934897,166.37676429128274,15.703595579554152
1724,74,1.0,36.52326400090431,32.781260192155735,1.0,3,17.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,127047.78755267592,111.41507003334792,3.0505233604145916
10848,17,3.0,80.9581148043388,50.73304978236296,10.0,16,16.0,1981,0.000991363,B,B,33,6783,3,900.0,1,9,B,387511.7386098569,159.57667664695254,19.711016867502494
